id,cnty_name,state_cd,cnty_cd,chronic_disease,avg_cost,population,cnty_pop,percent_pop,us_avg,cost_variance,std_dev,dif_from_dev,cost_flag
41053,"POLK, OR",38,260,Depression,1810,7,41,17.07,1807.250328,9038009.132,3006.328181,0,
21089,"GREENUP, KY",18,440,Depression,3830,6,23,26.09,1807.250328,9038009.132,3006.328181,0,
55133,"WAUKESHA, WI",52,660,Depression,1817.5,31,170,18.24,1807.250328,9038009.132,3006.328181,0,
6075,"SAN FRANCISCO, CA",5,480,Depression,1036.666667,58,250,23.2,1807.250328,9038009.132,3006.328181,0,
48215,"HIDALGO, TX",45,650,Depression,1536.666667,50,189,26.46,1807.250328,9038009.132,3006.328181,0,
21107,"HOPKINS, KY",18,530,Depression,680,11,27,40.74,1807.250328,9038009.132,3006.328181,0,
48303,"LUBBOCK, TX",45,770,Depression,500,16,80,20,1807.250328,9038009.132,3006.328181,0,
1125,"TUSCALOOSA, AL",1,620,Depression,200,13,71,18.31,1807.250328,9038009.132,3006.328181,0,
47009,"BLOUNT, TN",44,40,Depression,1015,15,59,25.42,1807.250328,9038009.132,3006.328181,0,
21111,"JEFFERSON, KY",18,550,Depression,1897.6,95,314,30.25,1807.250328,9038009.132,3006.328181,0,
55059,"KENOSHA, WI",52,290,Depression,390,13,62,20.97,1807.250328,9038009.132,3006.328181,0,
36069,"ONTARIO, NY",33,530,Depression,3060,16,44,36.36,1807.250328,9038009.132,3006.328181,0,
55081,"MONROE, WI",52,400,Depression,1880,8,27,29.63,1807.250328,9038009.132,3006.328181,0,
5037,"CROSS, AR",4,180,Depression,100,2,11,18.18,1807.250328,9038009.132,3006.328181,0,
55127,"WALWORTH, WI",52,630,Depression,920,11,43,25.58,1807.250328,9038009.132,3006.328181,0,
1127,"WALKER, AL",1,630,Depression,335,13,51,25.49,1807.250328,9038009.132,3006.328181,0,
54039,"KANAWHA, WV",51,190,Depression,1320,24,118,20.34,1807.250328,9038009.132,3006.328181,0,
6077,"SAN JOAQUIN, CA",5,490,Depression,1857.5,38,176,21.59,1807.250328,9038009.132,3006.328181,0,
42021,"CAMBRIA, PA",39,160,Depression,11499,20,71,28.17,1807.250328,9038009.132,3006.328181,6685.421491,high
21129,"LEE, KY",18,640,Depression,4390,2,3,66.67,1807.250328,9038009.132,3006.328181,0,
47103,"LINCOLN, TN",44,510,Depression,2980,8,26,30.77,1807.250328,9038009.132,3006.328181,0,
13029,"BRYAN, GA",11,130,Depression,380,1,9,11.11,1807.250328,9038009.132,3006.328181,0,
55011,"BUFFALO, WI",52,50,Depression,1840,3,9,33.33,1807.250328,9038009.132,3006.328181,0,
21169,"METCALFE, KY",18,831,Depression,1030,3,6,50,1807.250328,9038009.132,3006.328181,0,
51027,"BUCHANAN, VA",49,130,Depression,230,8,23,34.78,1807.250328,9038009.132,3006.328181,0,
21173,"MONTGOMERY, KY",18,860,Depression,28706,5,10,50,1807.250328,9038009.132,3006.328181,23892.42149,high
39049,"FRANKLIN, OH",36,250,Depression,3113.6,89,310,28.71,1807.250328,9038009.132,3006.328181,0,
6079,"SAN LUIS OBISPO, CA",5,500,Depression,4880,19,95,20,1807.250328,9038009.132,3006.328181,66.421491,high
53061,"SNOHOMISH, WA",50,300,Depression,1645,44,183,24.04,1807.250328,9038009.132,3006.328181,0,
13045,"CARROLL, GA",11,190,Depression,100,14,43,32.56,1807.250328,9038009.132,3006.328181,0,
48141,"EL PASO, TX",45,480,Depression,555,57,205,27.8,1807.250328,9038009.132,3006.328181,0,
21189,"OWSLEY, KY",18,931,Depression,1320,2,5,40,1807.250328,9038009.132,3006.328181,0,
47081,"HICKMAN, TN",44,400,Depression,5168,4,10,40,1807.250328,9038009.132,3006.328181,354.421491,high
21193,"PERRY, KY",18,960,Depression,100,11,19,57.89,1807.250328,9038009.132,3006.328181,0,
51670,"HOPEWELL CITY, VA",49,451,Depression,2000,6,15,40,1807.250328,9038009.132,3006.328181,0,
5045,"FAULKNER, AR",4,220,Depression,14788,9,51,17.65,1807.250328,9038009.132,3006.328181,9974.421491,high
53007,"CHELAN, WA",50,30,Depression,1700,6,28,21.43,1807.250328,9038009.132,3006.328181,0,
1045,"DALE, AL",1,220,Depression,2000,12,42,28.57,1807.250328,9038009.132,3006.328181,0,
47117,"MARSHALL, TN",44,580,Depression,1150,3,12,25,1807.250328,9038009.132,3006.328181,0,
6081,"SAN MATEO, CA",5,510,Depression,10093.5,44,213,20.66,1807.250328,9038009.132,3006.328181,5279.921491,high
47119,"MAURY, TN",44,590,Depression,20,13,54,24.07,1807.250328,9038009.132,3006.328181,0,
21213,"SIMPSON, KY",18,979,Depression,110,2,5,40,1807.250328,9038009.132,3006.328181,0,
50005,"CALEDONIA, VT",47,20,Depression,1220,6,17,35.29,1807.250328,9038009.132,3006.328181,0,
21217,"TAYLOR, KY",18,981,Depression,11969,4,15,26.67,1807.250328,9038009.132,3006.328181,7155.421491,high
51790,"STAUNTON CITY, VA",49,891,Depression,1075,5,17,29.41,1807.250328,9038009.132,3006.328181,0,
21225,"UNION, KY",18,985,Depression,1790,3,6,50,1807.250328,9038009.132,3006.328181,0,
39005,"ASHLAND, OH",36,20,Depression,810,9,23,39.13,1807.250328,9038009.132,3006.328181,0,
21227,"WARREN, KY",18,986,Depression,13698,7,38,18.42,1807.250328,9038009.132,3006.328181,8884.421491,high
47021,"CHEATHAM, TN",44,100,Depression,660,6,15,40,1807.250328,9038009.132,3006.328181,0,
13057,"CHEROKEE, GA",11,250,Depression,2070,11,45,24.44,1807.250328,9038009.132,3006.328181,0,
56009,"CONVERSE, WY",53,40,Depression,2010,2,12,16.67,1807.250328,9038009.132,3006.328181,0,
5051,"GARLAND, AR",4,250,Depression,130,20,106,18.87,1807.250328,9038009.132,3006.328181,0,
51760,"RICHMOND CITY, VA",49,791,Depression,5150,35,122,28.69,1807.250328,9038009.132,3006.328181,336.421491,high
22005,"ASCENSION, LA",19,20,Depression,490,8,19,42.11,1807.250328,9038009.132,3006.328181,0,
41009,"COLUMBIA, OR",38,40,Depression,160,3,20,15,1807.250328,9038009.132,3006.328181,0,
34041,"WARREN, NJ",31,390,Depression,140,15,43,34.88,1807.250328,9038009.132,3006.328181,0,
47113,"MADISON, TN",44,560,Depression,500,14,56,25,1807.250328,9038009.132,3006.328181,0,
36081,"QUEENS, NY",33,590,Depression,1735.454545,174,628,27.71,1807.250328,9038009.132,3006.328181,0,
48091,"COMAL, TX",45,320,Depression,280,13,40,32.5,1807.250328,9038009.132,3006.328181,0,
13067,"COBB, GA",11,290,Depression,2690,44,184,23.91,1807.250328,9038009.132,3006.328181,0,
48351,"NEWTON, TX",45,821,Depression,1110,3,7,42.86,1807.250328,9038009.132,3006.328181,0,
22015,"BOSSIER, LA",19,70,Depression,680,10,37,27.03,1807.250328,9038009.132,3006.328181,0,
47189,"WILSON, TN",44,940,Depression,490,6,38,15.79,1807.250328,9038009.132,3006.328181,0,
34035,"SOMERSET, NJ",31,350,Depression,870,22,80,27.5,1807.250328,9038009.132,3006.328181,0,
47185,"WHITE, TN",44,920,Depression,890,1,10,10,1807.250328,9038009.132,3006.328181,0,
6085,"SANTA CLARA, CA",5,530,Depression,2660.8,113,464,24.35,1807.250328,9038009.132,3006.328181,0,
56025,"NATRONA, WY",53,120,Depression,980,5,64,7.81,1807.250328,9038009.132,3006.328181,0,
22031,"DE SOTO, LA",19,150,Depression,16438,5,19,26.32,1807.250328,9038009.132,3006.328181,11624.42149,high
42105,"POTTER, PA",39,640,Depression,5360,1,8,12.5,1807.250328,9038009.132,3006.328181,546.421491,high
13073,"COLUMBIA, GA",11,310,Depression,1500,17,44,38.64,1807.250328,9038009.132,3006.328181,0,
46039,"DEUEL, SD",43,190,Depression,890,2,6,33.33,1807.250328,9038009.132,3006.328181,0,
36083,"RENSSELAER, NY",33,600,Depression,14088,15,49,30.61,1807.250328,9038009.132,3006.328181,9274.421491,high
42011,"BERKS, PA",39,110,Depression,2580,28,139,20.14,1807.250328,9038009.132,3006.328181,0,
22033,"E. BATON ROUGE, LA",19,160,Depression,1814,36,147,24.49,1807.250328,9038009.132,3006.328181,0,
47053,"GIBSON, TN",44,260,Depression,2740,11,38,28.95,1807.250328,9038009.132,3006.328181,0,
22035,"EAST CARROLL, LA",19,170,Depression,3430,4,6,66.67,1807.250328,9038009.132,3006.328181,0,
39015,"BROWN, OH",36,70,Depression,510,6,23,26.09,1807.250328,9038009.132,3006.328181,0,
13083,"DADE, GA",11,341,Depression,545,4,10,40,1807.250328,9038009.132,3006.328181,0,
51540,"CHARLOTTESVILLE CITY, VA",49,191,Depression,1400,8,24,33.33,1807.250328,9038009.132,3006.328181,0,
36085,"RICHMOND, NY",33,610,Depression,400,40,146,27.4,1807.250328,9038009.132,3006.328181,0,
42005,"ARMSTRONG, PA",39,70,Depression,380,7,43,16.28,1807.250328,9038009.132,3006.328181,0,
13087,"DECATUR, GA",11,360,Depression,480,6,16,37.5,1807.250328,9038009.132,3006.328181,0,
53037,"KITTITAS, WA",50,180,Depression,2030,4,12,33.33,1807.250328,9038009.132,3006.328181,0,
22043,"GRANT, LA",19,210,Depression,600,2,11,18.18,1807.250328,9038009.132,3006.328181,0,
39003,"ALLEN, OH",36,10,Depression,1950,13,43,30.23,1807.250328,9038009.132,3006.328181,0,
13089,"DE KALB, GA",11,370,Depression,0,49,176,27.84,1807.250328,9038009.132,3006.328181,0,
48189,"HALE, TX",45,582,Depression,130,3,6,50,1807.250328,9038009.132,3006.328181,0,
22047,"IBERVILLE, LA",19,230,Depression,410,7,12,58.33,1807.250328,9038009.132,3006.328181,0,
39037,"DARKE, OH",36,190,Depression,2420,8,22,36.36,1807.250328,9038009.132,3006.328181,0,
34037,"SUSSEX, NJ",31,360,Depression,620,18,50,36,1807.250328,9038009.132,3006.328181,0,
49049,"UTAH, UT",46,240,Depression,8255,24,118,20.34,1807.250328,9038009.132,3006.328181,3441.421491,high
22051,"JEFFERSON, LA",19,250,Depression,1790,40,173,23.12,1807.250328,9038009.132,3006.328181,0,
48309,"MC LENNAN, TX",45,780,Depression,550,27,92,29.35,1807.250328,9038009.132,3006.328181,0,
36087,"ROCKLAND, NY",33,620,Depression,820,27,101,26.73,1807.250328,9038009.132,3006.328181,0,
48079,"COCHRAN, TX",45,292,Depression,2290,1,1,100,1807.250328,9038009.132,3006.328181,0,
13095,"DOUGHERTY, GA",11,390,Depression,10,18,50,36,1807.250328,9038009.132,3006.328181,0,
48053,"BURNET, TX",45,222,Depression,1750,6,19,31.58,1807.250328,9038009.132,3006.328181,0,
22065,"MADISON, LA",19,320,Depression,420,3,7,42.86,1807.250328,9038009.132,3006.328181,0,
48201,"HARRIS, TX",45,610,Depression,1685.8,261,917,28.46,1807.250328,9038009.132,3006.328181,0,
6089,"SHASTA, CA",5,550,Depression,525,23,89,25.84,1807.250328,9038009.132,3006.328181,0,
54069,"OHIO, WV",51,340,Depression,450,8,29,27.59,1807.250328,9038009.132,3006.328181,0,
22071,"ORLEANS, LA",19,350,Depression,1025,29,105,27.62,1807.250328,9038009.132,3006.328181,0,
39045,"FAIRFIELD, OH",36,230,Depression,2903.333333,14,48,29.17,1807.250328,9038009.132,3006.328181,0,
36089,"ST. LAWRENCE, NY",33,630,Depression,180,18,59,30.51,1807.250328,9038009.132,3006.328181,0,
47155,"SEVIER, TN",44,770,Depression,620,13,53,24.53,1807.250328,9038009.132,3006.328181,0,
22073,"OUACHITA, LA",19,360,Depression,910,23,70,32.86,1807.250328,9038009.132,3006.328181,0,
42055,"FRANKLIN, PA",39,350,Depression,3330,11,45,24.44,1807.250328,9038009.132,3006.328181,0,
6093,"SISKIYOU, CA",5,570,Depression,700,9,24,37.5,1807.250328,9038009.132,3006.328181,0,
54061,"MONONGALIA, WV",51,300,Depression,760,8,38,21.05,1807.250328,9038009.132,3006.328181,0,
36091,"SARATOGA, NY",33,640,Depression,360,21,66,31.82,1807.250328,9038009.132,3006.328181,0,
55109,"ST. CROIX, WI",52,540,Depression,230,6,28,21.43,1807.250328,9038009.132,3006.328181,0,
5063,"INDEPENDENCE, AR",4,310,Depression,795,11,29,37.93,1807.250328,9038009.132,3006.328181,0,
42003,"ALLEGHENY, PA",39,10,Depression,1165,118,508,23.23,1807.250328,9038009.132,3006.328181,0,
6095,"SOLANO, CA",5,580,Depression,1530,28,95,29.47,1807.250328,9038009.132,3006.328181,0,
48367,"PARKER, TX",45,843,Depression,150,9,30,30,1807.250328,9038009.132,3006.328181,0,
36093,"SCHENECTADY, NY",33,650,Depression,1250,18,67,26.87,1807.250328,9038009.132,3006.328181,0,
51550,"CHESAPEAKE CITY, VA",49,194,Depression,1735,16,77,20.78,1807.250328,9038009.132,3006.328181,0,
5065,"IZARD, AR",4,320,Depression,1255,4,12,33.33,1807.250328,9038009.132,3006.328181,0,
48183,"GREGG, TX",45,570,Depression,3990,13,50,26,1807.250328,9038009.132,3006.328181,0,
2020,"ANCHORAGE, AK",2,20,Depression,50,9,91,9.89,1807.250328,9038009.132,3006.328181,0,
54049,"MARION, WV",51,240,Depression,10044,12,39,30.77,1807.250328,9038009.132,3006.328181,5230.421491,high
36095,"SCHOHARIE, NY",33,660,Depression,1220,5,14,35.71,1807.250328,9038009.132,3006.328181,0,
46099,"MINNEHAHA, SD",43,490,Depression,550,22,96,22.92,1807.250328,9038009.132,3006.328181,0,
13121,"FULTON, GA",11,470,Depression,2300,69,215,32.09,1807.250328,9038009.132,3006.328181,0,
48233,"HUTCHINSON, TX",45,671,Depression,4010,3,8,37.5,1807.250328,9038009.132,3006.328181,0,
36097,"SCHUYLER, NY",33,670,Depression,960,1,9,11.11,1807.250328,9038009.132,3006.328181,0,
45085,"SUMTER, SC",42,420,Depression,1640,17,42,40.48,1807.250328,9038009.132,3006.328181,0,
22105,"TANGIPAHOA, LA",19,520,Depression,2220,9,35,25.71,1807.250328,9038009.132,3006.328181,0,
51191,"WASHINGTON, VA",49,950,Depression,5760,15,35,42.86,1807.250328,9038009.132,3006.328181,946.421491,high
22119,"WEBSTER, LA",19,590,Depression,410,4,18,22.22,1807.250328,9038009.132,3006.328181,0,
41019,"DOUGLAS, OR",38,90,Depression,240,14,72,19.44,1807.250328,9038009.132,3006.328181,0,
6097,"SONOMA, CA",5,590,Depression,2050,39,152,25.66,1807.250328,9038009.132,3006.328181,0,
42089,"MONROE, PA",39,550,Depression,1165,8,51,15.69,1807.250328,9038009.132,3006.328181,0,
36101,"STEUBEN, NY",33,690,Depression,680,13,50,26,1807.250328,9038009.132,3006.328181,0,
54063,"MONROE, WV",51,310,Depression,880,9,16,56.25,1807.250328,9038009.132,3006.328181,0,
23001,"ANDROSCOGGIN, ME",20,0,Depression,1040,16,49,32.65,1807.250328,9038009.132,3006.328181,0,
48111,"DALLAM, TX",45,380,Depression,270,1,4,25,1807.250328,9038009.132,3006.328181,0,
13135,"GWINNETT, GA",11,530,Depression,4770,28,129,21.71,1807.250328,9038009.132,3006.328181,0,
40143,"TULSA, OK",37,710,Depression,270,68,263,25.86,1807.250328,9038009.132,3006.328181,0,
23005,"CUMBERLAND, ME",20,20,Depression,1755,38,161,23.6,1807.250328,9038009.132,3006.328181,0,
51069,"FREDERICK, VA",49,340,Depression,6368,5,22,22.73,1807.250328,9038009.132,3006.328181,1554.421491,high
13137,"HABERSHAM, GA",11,540,Depression,1650,2,15,13.33,1807.250328,9038009.132,3006.328181,0,
51700,"NEWPORT NEWS CITY, VA",49,622,Depression,2220,16,60,26.67,1807.250328,9038009.132,3006.328181,0,
6099,"STANISLAUS, CA",5,600,Depression,1150,29,130,22.31,1807.250328,9038009.132,3006.328181,0,
41051,"MULTNOMAH, OR",38,250,Depression,764,44,255,17.25,1807.250328,9038009.132,3006.328181,0,
23009,"HANCOCK, ME",20,40,Depression,2020,7,31,22.58,1807.250328,9038009.132,3006.328181,0,
42033,"CLEARFIELD, PA",39,230,Depression,450,6,35,17.14,1807.250328,9038009.132,3006.328181,0,
23011,"KENNEBEC, ME",20,50,Depression,130,16,75,21.33,1807.250328,9038009.132,3006.328181,0,
48379,"RAINS, TX",45,870,Depression,1650,1,6,16.67,1807.250328,9038009.132,3006.328181,0,
36103,"SUFFOLK, NY",33,700,Depression,4083.5,118,508,23.23,1807.250328,9038009.132,3006.328181,0,
39093,"LORAIN, OH",36,480,Depression,2120,33,124,26.61,1807.250328,9038009.132,3006.328181,0,
23015,"LINCOLN, ME",20,70,Depression,2300,10,23,43.48,1807.250328,9038009.132,3006.328181,0,
42045,"DELAWARE, PA",39,290,Depression,681.666667,62,197,31.47,1807.250328,9038009.132,3006.328181,0,
23019,"PENOBSCOT, ME",20,90,Depression,12628,20,74,27.03,1807.250328,9038009.132,3006.328181,7814.421491,high
45043,"GEORGETOWN, SC",42,210,Depression,775,12,32,37.5,1807.250328,9038009.132,3006.328181,0,
5079,"LINCOLN, AR",4,390,Depression,1930,2,7,28.57,1807.250328,9038009.132,3006.328181,0,
45067,"MARION, SC",42,330,Depression,1080,4,10,40,1807.250328,9038009.132,3006.328181,0,
6103,"TEHAMA, CA",5,620,Depression,2100,4,18,22.22,1807.250328,9038009.132,3006.328181,0,
55131,"WASHINGTON, WI",52,650,Depression,2068,10,49,20.41,1807.250328,9038009.132,3006.328181,0,
23029,"WASHINGTON, ME",20,140,Depression,6900,6,15,40,1807.250328,9038009.132,3006.328181,2086.421491,high
55087,"OUTAGAMIE, WI",52,430,Depression,220,20,68,29.41,1807.250328,9038009.132,3006.328181,0,
34025,"MONMOUTH, NJ",31,290,Depression,1342.5,72,237,30.38,1807.250328,9038009.132,3006.328181,0,
50007,"CHITTENDEN, VT",47,30,Depression,2910,16,61,26.23,1807.250328,9038009.132,3006.328181,0,
6039,"MADERA, CA",5,300,Depression,2860,10,46,21.74,1807.250328,9038009.132,3006.328181,0,
39061,"HAMILTON, OH",36,310,Depression,1497.5,76,296,25.68,1807.250328,9038009.132,3006.328181,0,
5081,"LITTLE RIVER, AR",4,400,Depression,700,2,11,18.18,1807.250328,9038009.132,3006.328181,0,
39047,"FAYETTE, OH",36,240,Depression,840,5,15,33.33,1807.250328,9038009.132,3006.328181,0,
13175,"LAURENS, GA",11,660,Depression,380,4,20,20,1807.250328,9038009.132,3006.328181,0,
47041,"DE KALB, TN",44,200,Depression,2240,5,10,50,1807.250328,9038009.132,3006.328181,0,
24003,"ANNE ARUNDEL, MD",21,10,Depression,2465,48,190,25.26,1807.250328,9038009.132,3006.328181,0,
51087,"HENRICO, VA",49,430,Depression,2130,32,87,36.78,1807.250328,9038009.132,3006.328181,0,
6107,"TULARE, CA",5,640,Depression,3500,26,115,22.61,1807.250328,9038009.132,3006.328181,0,
54005,"BOONE, WV",51,20,Depression,150,11,18,61.11,1807.250328,9038009.132,3006.328181,0,
24005,"BALTIMORE, MD",21,20,Depression,567.5,77,313,24.6,1807.250328,9038009.132,3006.328181,0,
45035,"DORCHESTER, SC",42,170,Depression,1365,19,49,38.78,1807.250328,9038009.132,3006.328181,0,
13181,"LINCOLN, GA",11,690,Depression,240,2,4,50,1807.250328,9038009.132,3006.328181,0,
51740,"PORTSMOUTH CITY, VA",49,711,Depression,40,12,42,28.57,1807.250328,9038009.132,3006.328181,0,
6109,"TUOLUMNE, CA",5,650,Depression,1470,9,32,28.13,1807.250328,9038009.132,3006.328181,0,
39173,"WOOD, OH",36,880,Depression,843.333333,12,40,30,1807.250328,9038009.132,3006.328181,0,
24009,"CALVERT, MD",21,40,Depression,3925,10,35,28.57,1807.250328,9038009.132,3006.328181,0,
54107,"WOOD, WV",51,530,Depression,475,16,62,25.81,1807.250328,9038009.132,3006.328181,0,
24015,"CECIL, MD",21,70,Depression,890,9,34,26.47,1807.250328,9038009.132,3006.328181,0,
48293,"LIMESTONE, TX",45,758,Depression,1840,3,6,50,1807.250328,9038009.132,3006.328181,0,
6111,"VENTURA, CA",5,660,Depression,35,50,257,19.46,1807.250328,9038009.132,3006.328181,0,
48355,"NUECES, TX",45,830,Depression,2226,32,107,29.91,1807.250328,9038009.132,3006.328181,0,
36111,"ULSTER, NY",33,740,Depression,1790,20,57,35.09,1807.250328,9038009.132,3006.328181,0,
39147,"SENECA, OH",36,750,Depression,1760,9,30,30,1807.250328,9038009.132,3006.328181,0,
24017,"CHARLES, MD",21,80,Depression,790,13,43,30.23,1807.250328,9038009.132,3006.328181,0,
47163,"SULLIVAN, TN",44,810,Depression,1515,24,105,22.86,1807.250328,9038009.132,3006.328181,0,
24021,"FREDERICK, MD",21,100,Depression,3634,18,67,26.87,1807.250328,9038009.132,3006.328181,0,
45071,"NEWBERRY, SC",42,350,Depression,1210,4,18,22.22,1807.250328,9038009.132,3006.328181,0,
24031,"MONTGOMERY, MD",21,150,Depression,1442.5,71,268,26.49,1807.250328,9038009.132,3006.328181,0,
54047,"MC DOWELL, WV",51,230,Depression,5720,5,20,25,1807.250328,9038009.132,3006.328181,906.421491,high
1079,"LAWRENCE, AL",1,390,Depression,540,3,8,37.5,1807.250328,9038009.132,3006.328181,0,
45063,"LEXINGTON, SC",42,310,Depression,2325,18,75,24,1807.250328,9038009.132,3006.328181,0,
13215,"MUSCOGEE, GA",11,780,Depression,610,13,83,15.66,1807.250328,9038009.132,3006.328181,0,
40009,"BECKHAM, OK",37,40,Depression,50,3,11,27.27,1807.250328,9038009.132,3006.328181,0,
24033,"PRINCE GEORGES, MD",21,160,Depression,1963.333333,65,228,28.51,1807.250328,9038009.132,3006.328181,0,
40021,"CHEROKEE, OK",37,100,Depression,380,3,17,17.65,1807.250328,9038009.132,3006.328181,0,
13219,"OCONEE, GA",11,800,Depression,990,2,12,16.67,1807.250328,9038009.132,3006.328181,0,
48423,"SMITH, TX",45,892,Depression,830,17,66,25.76,1807.250328,9038009.132,3006.328181,0,
36115,"WASHINGTON, NY",33,760,Depression,3170,13,29,44.83,1807.250328,9038009.132,3006.328181,0,
53035,"KITSAP, WA",50,170,Depression,270,19,97,19.59,1807.250328,9038009.132,3006.328181,0,
1081,"LEE, AL",1,400,Depression,1460,11,43,25.58,1807.250328,9038009.132,3006.328181,0,
45073,"OCONEE, SC",42,360,Depression,420,14,50,28,1807.250328,9038009.132,3006.328181,0,
13229,"PIERCE, GA",11,820,Depression,1140,2,9,22.22,1807.250328,9038009.132,3006.328181,0,
46029,"CODINGTON, SD",43,140,Depression,1160,4,16,25,1807.250328,9038009.132,3006.328181,0,
25001,"BARNSTABLE, MA",22,0,Depression,1962.5,27,119,22.69,1807.250328,9038009.132,3006.328181,0,
42129,"WESTMORELAND, PA",39,770,Depression,700,35,151,23.18,1807.250328,9038009.132,3006.328181,0,
8001,"ADAMS, CO",6,0,Depression,3159.333333,25,132,18.94,1807.250328,9038009.132,3006.328181,0,
51179,"STAFFORD, VA",49,890,Depression,2190,4,17,23.53,1807.250328,9038009.132,3006.328181,0,
25003,"BERKSHIRE, MA",22,10,Depression,460,13,84,15.48,1807.250328,9038009.132,3006.328181,0,
45033,"DILLON, SC",42,160,Depression,1590,8,20,40,1807.250328,9038009.132,3006.328181,0,
8005,"ARAPAHOE, CO",6,20,Depression,390,30,210,14.29,1807.250328,9038009.132,3006.328181,0,
40101,"MUSKOGEE, OK",37,500,Depression,720,10,40,25,1807.250328,9038009.132,3006.328181,0,
36119,"WESTCHESTER, NY",33,800,Depression,1220,76,324,23.46,1807.250328,9038009.132,3006.328181,0,
54065,"MORGAN, WV",51,320,Depression,4890,2,13,15.38,1807.250328,9038009.132,3006.328181,76.421491,high
25005,"BRISTOL, MA",22,20,Depression,725,65,241,26.97,1807.250328,9038009.132,3006.328181,0,
48491,"WILLIAMSON, TX",45,970,Depression,3240,38,91,41.76,1807.250328,9038009.132,3006.328181,0,
25007,"DUKES, MA",22,30,Depression,1950,2,10,20,1807.250328,9038009.132,3006.328181,0,
39113,"MONTGOMERY, OH",36,580,Depression,1676.666667,61,253,24.11,1807.250328,9038009.132,3006.328181,0,
13247,"ROCKDALE, GA",11,841,Depression,600,8,24,33.33,1807.250328,9038009.132,3006.328181,0,
53011,"CLARK, WA",50,50,Depression,8076,32,129,24.81,1807.250328,9038009.132,3006.328181,3262.421491,high
25009,"ESSEX, MA",22,40,Depression,1716.666667,73,296,24.66,1807.250328,9038009.132,3006.328181,0,
51810,"VIRGINIA BEACH CITY, VA",49,921,Depression,3310,29,129,22.48,1807.250328,9038009.132,3006.328181,0,
5103,"OUACHITA, AR",4,510,Depression,920,6,25,24,1807.250328,9038009.132,3006.328181,0,
42131,"WYOMING, PA",39,790,Depression,930,5,19,26.32,1807.250328,9038009.132,3006.328181,0,
25011,"FRANKLIN, MA",22,60,Depression,1840,7,28,25,1807.250328,9038009.132,3006.328181,0,
48029,"BEXAR, TX",45,130,Depression,1222.857143,138,496,27.82,1807.250328,9038009.132,3006.328181,0,
36121,"WYOMING, NY",33,900,Depression,620,4,17,23.53,1807.250328,9038009.132,3006.328181,0,
55003,"ASHLAND, WI",52,10,Depression,70,6,16,37.5,1807.250328,9038009.132,3006.328181,0,
25013,"HAMPDEN, MA",22,70,Depression,2617.6,54,204,26.47,1807.250328,9038009.132,3006.328181,0,
47035,"CUMBERLAND, TN",44,170,Depression,300,9,45,20,1807.250328,9038009.132,3006.328181,0,
36005,"BRONX, NY",33,20,Depression,898,117,359,32.59,1807.250328,9038009.132,3006.328181,0,
48439,"TARRANT, TX",45,910,Depression,1272.222222,116,425,27.29,1807.250328,9038009.132,3006.328181,0,
5111,"POINSETT, AR",4,550,Depression,476.666667,9,25,36,1807.250328,9038009.132,3006.328181,0,
47045,"DYER, TN",44,220,Depression,1126.666667,9,17,52.94,1807.250328,9038009.132,3006.328181,0,
25017,"MIDDLESEX, MA",22,90,Depression,2585.8,150,583,25.73,1807.250328,9038009.132,3006.328181,0,
53051,"PEND OREILLE, WA",50,250,Depression,970,1,4,25,1807.250328,9038009.132,3006.328181,0,
8013,"BOULDER, CO",6,60,Depression,2783.333333,23,129,17.83,1807.250328,9038009.132,3006.328181,0,
42115,"SUSQUEHANNA, PA",39,700,Depression,950,2,19,10.53,1807.250328,9038009.132,3006.328181,0,
37001,"ALAMANCE, NC",34,0,Depression,3790,20,69,28.99,1807.250328,9038009.132,3006.328181,0,
39119,"MUSKINGUM, OH",36,610,Depression,1960,11,44,25,1807.250328,9038009.132,3006.328181,0,
34003,"BERGEN, NJ",31,100,Depression,1483.333333,80,332,24.1,1807.250328,9038009.132,3006.328181,0,
42133,"YORK, PA",39,800,Depression,1300,30,138,21.74,1807.250328,9038009.132,3006.328181,0,
13275,"THOMAS, GA",11,890,Depression,3310,8,22,36.36,1807.250328,9038009.132,3006.328181,0,
42043,"DAUPHIN, PA",39,280,Depression,1582,28,100,28,1807.250328,9038009.132,3006.328181,0,
37003,"ALEXANDER, NC",34,10,Depression,9014,5,11,45.45,1807.250328,9038009.132,3006.328181,4200.421491,high
51775,"SALEM CITY, VA",49,838,Depression,1470,4,14,28.57,1807.250328,9038009.132,3006.328181,0,
25023,"PLYMOUTH, MA",22,150,Depression,620,49,193,25.39,1807.250328,9038009.132,3006.328181,0,
39077,"HURON, OH",36,400,Depression,1750,9,23,39.13,1807.250328,9038009.132,3006.328181,0,
25025,"SUFFOLK, MA",22,160,Depression,3080,65,209,31.1,1807.250328,9038009.132,3006.328181,0,
46013,"BROWN, SD",43,60,Depression,1705,5,25,20,1807.250328,9038009.132,3006.328181,0,
13295,"WALKER, GA",11,921,Depression,1420,11,34,32.35,1807.250328,9038009.132,3006.328181,0,
39167,"WASHINGTON, OH",36,850,Depression,1050,7,29,24.14,1807.250328,9038009.132,3006.328181,0,
25027,"WORCESTER, MA",22,170,Depression,9004,86,311,27.65,1807.250328,9038009.132,3006.328181,4190.421491,high
