"id","cnty_name","state_cd","cnty_cd","chronic_disease","avg_cost","cty_var","high_cost","low_cost","population","cnty_pop","percent_pop","us_avg","cost_variance","std_dev","dif_from_dev","under_dev"
"13179","LIBERTY, GA","11","680","Osteoporosis","0","0","0","0","3","11","27.27","1924.97","9486870.49","3080.08","0","0"
"13181","LINCOLN, GA","(null)","(null)","(null)","0","0","0","0","0","4","0","(null)","(null)","(null)","0","0"
"13183","LONG, GA","(null)","(null)","(null)","0","0","0","0","0","3","0","(null)","(null)","(null)","0","0"
"13185","LOWNDES, GA","11","700","Osteoporosis","0","0","0","0","6","36","16.67","1924.97","9486870.49","3080.08","0","0"
"13187","LUMPKIN, GA","11","701","Osteoporosis","0","0","0","0","2","8","25","1924.97","9486870.49","3080.08","0","0"
"13189","MC DUFFIE, GA","11","702","Osteoporosis","0","0","0","0","2","6","33.33","1924.97","9486870.49","3080.08","0","0"
"13191","MC INTOSH, GA","11","703","Osteoporosis","0","0","0","0","2","6","33.33","1924.97","9486870.49","3080.08","0","0"
"13193","MACON, GA","11","710","Osteoporosis","0","0","0","0","5","11","45.45","1924.97","9486870.49","3080.08","0","0"
"13195","MADISON, GA","11","720","Osteoporosis","0","0","0","0","2","16","12.5","1924.97","9486870.49","3080.08","0","0"
"13197","MARION, GA","(null)","(null)","(null)","0","0","0","0","0","1","0","(null)","(null)","(null)","0","0"
"13199","MERIWETHER, GA","(null)","(null)","(null)","0","0","0","0","0","6","0","(null)","(null)","(null)","0","0"
"13201","MILLER, GA","(null)","(null)","(null)","0","0","0","0","0","2","0","(null)","(null)","(null)","0","0"
"13205","MITCHELL, GA","(null)","(null)","(null)","0","0","0","0","0","7","0","(null)","(null)","(null)","0","0"
"13207","MONROE, GA","11","760","Osteoporosis","0","0","0","0","2","6","33.33","1924.97","9486870.49","3080.08","0","0"
"13209","MONTGOMERY, GA","11","770","Osteoporosis","0","0","0","0","2","3","66.67","1924.97","9486870.49","3080.08","0","0"
"13211","MORGAN, GA","11","771","Osteoporosis","0","0","0","0","1","6","16.67","1924.97","9486870.49","3080.08","0","0"
"13213","MURRAY, GA","11","772","Osteoporosis","0","0","0","0","2","7","28.57","1924.97","9486870.49","3080.08","0","0"
"13215","MUSCOGEE, GA","11","780","Osteoporosis","0","0","0","0","14","83","16.87","1924.97","9486870.49","3080.08","0","0"
"13217","NEWTON, GA","11","790","Osteoporosis","0","0","0","0","5","33","15.15","1924.97","9486870.49","3080.08","0","0"
"13219","OCONEE, GA","11","800","Osteoporosis","1030","0","1030","1030","1","12","8.33","1924.97","9486870.49","3080.08","0","0"
"13221","OGLETHORPE, GA","(null)","(null)","(null)","0","0","0","0","0","3","0","(null)","(null)","(null)","0","0"
"13223","PAULDING, GA","11","810","Osteoporosis","0","0","0","0","3","17","17.65","1924.97","9486870.49","3080.08","0","0"
"13225","PEACH, GA","11","811","Osteoporosis","0","0","0","0","3","12","25","1924.97","9486870.49","3080.08","0","0"
"13227","PICKENS, GA","11","812","Osteoporosis","0","0","0","0","6","9","66.67","1924.97","9486870.49","3080.08","0","0"
"13229","PIERCE, GA","11","820","Osteoporosis","0","0","0","0","4","9","44.44","1924.97","9486870.49","3080.08","0","0"
"13231","PIKE, GA","11","821","Osteoporosis","1250","0","1250","1250","3","7","42.86","1924.97","9486870.49","3080.08","0","0"
"13233","POLK, GA","11","830","Osteoporosis","660","0","660","660","5","17","29.41","1924.97","9486870.49","3080.08","0","0"
"13235","PULASKI, GA","11","831","Osteoporosis","0","0","0","0","2","6","33.33","1924.97","9486870.49","3080.08","0","0"
"13237","PUTNAM, GA","11","832","Osteoporosis","0","0","0","0","3","12","25","1924.97","9486870.49","3080.08","0","0"
"13239","QUITMAN, GA","(null)","(null)","(null)","0","0","0","0","0","0","-1","(null)","(null)","(null)","0","0"
"13241","RABUN, GA","11","834","Osteoporosis","0","0","0","0","1","9","11.11","1924.97","9486870.49","3080.08","0","0"
"13243","RANDOLPH, GA","(null)","(null)","(null)","0","0","0","0","0","4","0","(null)","(null)","(null)","0","0"
"13245","RICHMOND, GA","11","840","Osteoporosis","0","0","0","0","16","80","20","1924.97","9486870.49","3080.08","0","0"
"13247","ROCKDALE, GA","11","841","Osteoporosis","0","0","0","0","6","24","25","1924.97","9486870.49","3080.08","0","0"
"13249","SCHLEY, GA","(null)","(null)","(null)","0","0","0","0","0","1","0","(null)","(null)","(null)","0","0"
"13251","SCREVEN, GA","11","850","Osteoporosis","0","0","0","0","2","3","66.67","1924.97","9486870.49","3080.08","0","0"
"13253","SEMINOLE, GA","11","851","Osteoporosis","0","0","0","0","1","7","14.29","1924.97","9486870.49","3080.08","0","0"
"13255","SPALDING, GA","11","860","Osteoporosis","250","0","250","250","10","29","34.48","1924.97","9486870.49","3080.08","0","0"
"13257","STEPHENS, GA","11","861","Osteoporosis","0","0","0","0","5","17","29.41","1924.97","9486870.49","3080.08","0","0"
"13259","STEWART, GA","11","862","Osteoporosis","0","0","0","0","1","3","33.33","1924.97","9486870.49","3080.08","0","0"
"13261","SUMTER, GA","11","870","Osteoporosis","0","0","0","0","3","10","30","1924.97","9486870.49","3080.08","0","0"
"13263","TALBOT, GA","(null)","(null)","(null)","0","0","0","0","0","4","0","(null)","(null)","(null)","0","0"
"13265","TALIAFERRO, GA","(null)","(null)","(null)","0","0","0","0","0","1","0","(null)","(null)","(null)","0","0"
"13267","TATTNALL, GA","11","882","Osteoporosis","0","0","0","0","2","9","22.22","1924.97","9486870.49","3080.08","0","0"
"13269","TAYLOR, GA","11","883","Osteoporosis","0","0","0","0","2","7","28.57","1924.97","9486870.49","3080.08","0","0"
"13271","TELFAIR, GA","11","884","Osteoporosis","0","0","0","0","2","14","14.29","1924.97","9486870.49","3080.08","0","0"
"13273","TERRELL, GA","11","885","Osteoporosis","0","0","0","0","2","6","33.33","1924.97","9486870.49","3080.08","0","0"
"13275","THOMAS, GA","11","890","Osteoporosis","0","0","0","0","8","22","36.36","1924.97","9486870.49","3080.08","0","0"
"13277","TIFT, GA","11","900","Osteoporosis","0","0","0","0","3","16","18.75","1924.97","9486870.49","3080.08","0","0"
"13279","TOOMBS, GA","11","901","Osteoporosis","0","0","0","0","3","8","37.5","1924.97","9486870.49","3080.08","0","0"
"13281","TOWNS, GA","11","902","Osteoporosis","0","0","0","0","2","10","20","1924.97","9486870.49","3080.08","0","0"
"13283","TREUTLEN, GA","(null)","(null)","(null)","0","0","0","0","0","0","-1","(null)","(null)","(null)","0","0"
"13285","TROUP, GA","11","910","Osteoporosis","0","0","0","0","5","29","17.24","1924.97","9486870.49","3080.08","0","0"
"13287","TURNER, GA","11","911","Osteoporosis","0","0","0","0","1","2","50","1924.97","9486870.49","3080.08","0","0"
"13289","TWIGGS, GA","(null)","(null)","(null)","0","0","0","0","0","3","0","(null)","(null)","(null)","0","0"
"13291","UNION, GA","11","913","Osteoporosis","0","0","0","0","6","17","35.29","1924.97","9486870.49","3080.08","0","0"
"13293","UPSON, GA","11","920","Osteoporosis","0","0","0","0","3","14","21.43","1924.97","9486870.49","3080.08","0","0"
"13295","WALKER, GA","11","921","Osteoporosis","1580","0","1580","1580","7","34","20.59","1924.97","9486870.49","3080.08","0","0"
"13297","WALTON, GA","11","930","Osteoporosis","2130","0","2130","2130","4","29","13.79","1924.97","9486870.49","3080.08","0","0"
"13299","WARE, GA","11","940","Osteoporosis","0","0","0","0","6","22","27.27","1924.97","9486870.49","3080.08","0","0"
"13301","WARREN, GA","(null)","(null)","(null)","0","0","0","0","0","3","0","(null)","(null)","(null)","0","0"
"13303","WASHINGTON, GA","11","950","Osteoporosis","0","0","0","0","3","12","25","1924.97","9486870.49","3080.08","0","0"
"13305","WAYNE, GA","11","960","Osteoporosis","0","0","0","0","1","10","10","1924.97","9486870.49","3080.08","0","0"
"13307","WEBSTER, GA","(null)","(null)","(null)","0","0","0","0","0","0","-1","(null)","(null)","(null)","0","0"
"13309","WHEELER, GA","(null)","(null)","(null)","0","0","0","0","0","1","0","(null)","(null)","(null)","0","0"
"13311","WHITE, GA","11","963","Osteoporosis","1730","0","1730","1730","3","20","15","1924.97","9486870.49","3080.08","0","0"
"13313","WHITFIELD, GA","11","970","Osteoporosis","0","0","0","0","7","34","20.59","1924.97","9486870.49","3080.08","0","0"
"13315","WILCOX, GA","11","971","Osteoporosis","0","0","0","0","1","4","25","1924.97","9486870.49","3080.08","0","0"
"13317","WILKES, GA","(null)","(null)","(null)","0","0","0","0","0","2","0","(null)","(null)","(null)","0","0"
"13319","WILKINSON, GA","11","973","Osteoporosis","0","0","0","0","2","6","33.33","1924.97","9486870.49","3080.08","0","0"
"13321","WORTH, GA","11","980","Osteoporosis","0","0","0","0","1","9","11.11","1924.97","9486870.49","3080.08","0","0"
"13990","STATEWIDE, GA","(null)","(null)","(null)","0","0","0","0","0","0","-1","(null)","(null)","(null)","0","0"
"15001","HAWAII, HI","12","010","Osteoporosis","1080","0","1080","1080","13","97","13.4","1924.97","9486870.49","3080.08","0","0"
"15003","HONOLULU, HI","12","020","Osteoporosis","4219.67","64806632.67","20628","150","56","420","13.33","1924.97","9486870.49","3080.08","0","0"
"15005","KALAWAO, HI","(null)","(null)","(null)","0","0","0","0","0","0","-1","(null)","(null)","(null)","0","0"
"15007","KAUAI, HI","12","040","Osteoporosis","0","0","0","0","1","32","3.13","1924.97","9486870.49","3080.08","0","0"
"15009","MAUI, HI","12","050","Osteoporosis","0","0","0","0","10","51","19.61","1924.97","9486870.49","3080.08","0","0"
"15990","STATEWIDE, HI","(null)","(null)","(null)","0","0","0","0","0","0","-1","(null)","(null)","(null)","0","0"
"16001","ADA, ID","13","000","Osteoporosis","960","33800","1090","830","22","166","13.25","1924.97","9486870.49","3080.08","0","0"
"16003","ADAMS, ID","(null)","(null)","(null)","0","0","0","0","0","0","-1","(null)","(null)","(null)","0","0"
"16005","BANNOCK, ID","13","020","Osteoporosis","0","0","0","0","5","25","20","1924.97","9486870.49","3080.08","0","0"
"16007","BEAR LAKE, ID","(null)","(null)","(null)","0","0","0","0","0","3","0","(null)","(null)","(null)","0","0"
"16009","BENEWAH, ID","13","040","Osteoporosis","0","0","0","0","2","5","40","1924.97","9486870.49","3080.08","0","0"
"16011","BINGHAM, ID","13","050","Osteoporosis","890","0","890","890","3","18","16.67","1924.97","9486870.49","3080.08","0","0"
"16013","BLAINE, ID","13","060","Osteoporosis","730","105800","960","500","2","6","33.33","1924.97","9486870.49","3080.08","0","0"
"16015","BOISE, ID","(null)","(null)","(null)","0","0","0","0","0","5","0","(null)","(null)","(null)","0","0"
"16017","BONNER, ID","13","080","Osteoporosis","0","0","0","0","6","25","24","1924.97","9486870.49","3080.08","0","0"
"16019","BONNEVILLE, ID","13","090","Osteoporosis","0","0","0","0","5","40","12.5","1924.97","9486870.49","3080.08","0","0"
"16021","BOUNDARY, ID","13","100","Osteoporosis","0","0","0","0","1","1","100","1924.97","9486870.49","3080.08","0","0"
"16023","BUTTE, ID","(null)","(null)","(null)","0","0","0","0","0","0","-1","(null)","(null)","(null)","0","0"
"16025","CAMAS, ID","(null)","(null)","(null)","0","0","0","0","0","0","-1","(null)","(null)","(null)","0","0"
"16027","CANYON, ID","13","130","Osteoporosis","2635","5281250","4260","1010","11","64","17.19","1924.97","9486870.49","3080.08","0","0"
"16029","CARIBOU, ID","13","140","Osteoporosis","0","0","0","0","1","7","14.29","1924.97","9486870.49","3080.08","0","0"
"16031","CASSIA, ID","13","150","Osteoporosis","0","0","0","0","3","12","25","1924.97","9486870.49","3080.08","0","0"
"16033","CLARK, ID","(null)","(null)","(null)","0","0","0","0","0","0","-1","(null)","(null)","(null)","0","0"
"16035","CLEARWATER, ID","(null)","(null)","(null)","0","0","0","0","0","5","0","(null)","(null)","(null)","0","0"
"16037","CUSTER, ID","(null)","(null)","(null)","0","0","0","0","0","1","0","(null)","(null)","(null)","0","0"
"16039","ELMORE, ID","13","190","Osteoporosis","0","0","0","0","2","9","22.22","1924.97","9486870.49","3080.08","0","0"
"16041","FRANKLIN, ID","(null)","(null)","(null)","0","0","0","0","0","3","0","(null)","(null)","(null)","0","0"
"16043","FREMONT, ID","(null)","(null)","(null)","0","0","0","0","0","8","0","(null)","(null)","(null)","0","0"
"16045","GEM, ID","13","220","Osteoporosis","0","0","0","0","1","15","6.67","1924.97","9486870.49","3080.08","0","0"
"16047","GOODING, ID","13","230","Osteoporosis","0","0","0","0","1","9","11.11","1924.97","9486870.49","3080.08","0","0"
"16049","IDAHO, ID","(null)","(null)","(null)","0","0","0","0","0","8","0","(null)","(null)","(null)","0","0"
"16051","JEFFERSON, ID","13","250","Osteoporosis","0","0","0","0","1","7","14.29","1924.97","9486870.49","3080.08","0","0"
"16053","JEROME, ID","13","260","Osteoporosis","0","0","0","0","2","8","25","1924.97","9486870.49","3080.08","0","0"
"16055","KOOTENAI, ID","13","270","Osteoporosis","0","0","0","0","8","76","10.53","1924.97","9486870.49","3080.08","0","0"
"16057","LATAH, ID","13","280","Osteoporosis","0","0","0","0","1","17","5.88","1924.97","9486870.49","3080.08","0","0"
"16059","LEMHI, ID","13","290","Osteoporosis","1210","0","1210","1210","2","11","18.18","1924.97","9486870.49","3080.08","0","0"
"16061","LEWIS, ID","(null)","(null)","(null)","0","0","0","0","0","3","0","(null)","(null)","(null)","0","0"
"16063","LINCOLN, ID","(null)","(null)","(null)","0","0","0","0","0","0","-1","(null)","(null)","(null)","0","0"
"16065","MADISON, ID","13","320","Osteoporosis","0","0","0","0","3","8","37.5","1924.97","9486870.49","3080.08","0","0"
"16067","MINIDOKA, ID","13","330","Osteoporosis","0","0","0","0","1","12","8.33","1924.97","9486870.49","3080.08","0","0"
"16069","NEZ PERCE, ID","13","340","Osteoporosis","0","0","0","0","6","26","23.08","1924.97","9486870.49","3080.08","0","0"
"16071","ONEIDA, ID","13","350","Osteoporosis","0","0","0","0","1","2","50","1924.97","9486870.49","3080.08","0","0"
"16073","OWYHEE, ID","13","360","Osteoporosis","0","0","0","0","1","6","16.67","1924.97","9486870.49","3080.08","0","0"
"16075","PAYETTE, ID","13","370","Osteoporosis","0","0","0","0","1","13","7.69","1924.97","9486870.49","3080.08","0","0"
"16077","POWER, ID","13","380","Osteoporosis","0","0","0","0","1","3","33.33","1924.97","9486870.49","3080.08","0","0"
"16079","SHOSHONE, ID","(null)","(null)","(null)","0","0","0","0","0","5","0","(null)","(null)","(null)","0","0"
"16081","TETON, ID","13","400","Osteoporosis","0","0","0","0","1","2","50","1924.97","9486870.49","3080.08","0","0"
"16083","TWIN FALLS, ID","13","410","Osteoporosis","0","0","0","0","6","48","12.5","1924.97","9486870.49","3080.08","0","0"
"16085","VALLEY, ID","(null)","(null)","(null)","0","0","0","0","0","4","0","(null)","(null)","(null)","0","0"
"16087","WASHINGTON, ID","13","430","Osteoporosis","0","0","0","0","1","9","11.11","1924.97","9486870.49","3080.08","0","0"
"16990","STATEWIDE, ID","(null)","(null)","(null)","0","0","0","0","0","0","-1","(null)","(null)","(null)","0","0"
"17001","ADAMS, IL","14","000","Osteoporosis","0","0","0","0","5","36","13.89","1924.97","9486870.49","3080.08","0","0"
"17003","ALEXANDER, IL","14","010","Osteoporosis","0","0","0","0","3","7","42.86","1924.97","9486870.49","3080.08","0","0"
"17005","BOND, IL","14","020","Osteoporosis","0","0","0","0","2","7","28.57","1924.97","9486870.49","3080.08","0","0"
"17007","BOONE, IL","14","030","Osteoporosis","0","0","0","0","3","19","15.79","1924.97","9486870.49","3080.08","0","0"
"17009","BROWN, IL","(null)","(null)","(null)","0","0","0","0","0","1","0","(null)","(null)","(null)","0","0"
"17011","BUREAU, IL","14","050","Osteoporosis","0","0","0","0","3","9","33.33","1924.97","9486870.49","3080.08","0","0"
"17013","CALHOUN, IL","14","060","Osteoporosis","0","0","0","0","1","1","100","1924.97","9486870.49","3080.08","0","0"
"17015","CARROLL, IL","14","070","Osteoporosis","0","0","0","0","2","15","13.33","1924.97","9486870.49","3080.08","0","0"
"17017","CASS, IL","14","080","Osteoporosis","0","0","0","0","1","6","16.67","1924.97","9486870.49","3080.08","0","0"
"17019","CHAMPAIGN, IL","14","090","Osteoporosis","850","0","850","850","8","41","19.51","1924.97","9486870.49","3080.08","0","0"
"17021","CHRISTIAN, IL","14","100","Osteoporosis","0","0","0","0","2","18","11.11","1924.97","9486870.49","3080.08","0","0"
"17023","CLARK, IL","14","110","Osteoporosis","0","0","0","0","1","3","33.33","1924.97","9486870.49","3080.08","0","0"
"17025","CLAY, IL","14","120","Osteoporosis","0","0","0","0","2","6","33.33","1924.97","9486870.49","3080.08","0","0"
"17027","CLINTON, IL","14","130","Osteoporosis","0","0","0","0","4","14","28.57","1924.97","9486870.49","3080.08","0","0"
"17029","COLES, IL","14","140","Osteoporosis","0","0","0","0","8","21","38.1","1924.97","9486870.49","3080.08","0","0"
"17031","COOK, IL","14","141","Osteoporosis","1760.53","3212951.71","8528","260","367","1689","21.73","1924.97","9486870.49","3080.08","0","0"
"17033","CRAWFORD, IL","14","150","Osteoporosis","0","0","0","0","2","10","20","1924.97","9486870.49","3080.08","0","0"
"17035","CUMBERLAND, IL","(null)","(null)","(null)","0","0","0","0","0","1","0","(null)","(null)","(null)","0","0"
"17037","DE KALB, IL","14","170","Osteoporosis","0","0","0","0","11","28","39.29","1924.97","9486870.49","3080.08","0","0"
"17039","DE WITT, IL","14","180","Osteoporosis","0","0","0","0","2","5","40","1924.97","9486870.49","3080.08","0","0"
"17041","DOUGLAS, IL","14","190","Osteoporosis","0","0","0","0","2","7","28.57","1924.97","9486870.49","3080.08","0","0"
"17043","DU PAGE, IL","14","250","Osteoporosis","2110","0","2110","2110","73","294","24.83","1924.97","9486870.49","3080.08","0","0"
"17045","EDGAR, IL","(null)","(null)","(null)","0","0","0","0","0","7","0","(null)","(null)","(null)","0","0"
"17047","EDWARDS, IL","14","320","Osteoporosis","0","0","0","0","3","3","100","1924.97","9486870.49","3080.08","0","0"
"17049","EFFINGHAM, IL","14","330","Osteoporosis","0","0","0","0","3","15","20","1924.97","9486870.49","3080.08","0","0"
"17051","FAYETTE, IL","14","340","Osteoporosis","40","0","40","40","3","8","37.5","1924.97","9486870.49","3080.08","0","0"
"17053","FORD, IL","(null)","(null)","(null)","0","0","0","0","0","7","0","(null)","(null)","(null)","0","0"
"17055","FRANKLIN, IL","14","360","Osteoporosis","0","0","0","0","3","23","13.04","1924.97","9486870.49","3080.08","0","0"
"17057","FULTON, IL","14","370","Osteoporosis","0","0","0","0","3","20","15","1924.97","9486870.49","3080.08","0","0"
"17059","GALLATIN, IL","(null)","(null)","(null)","0","0","0","0","0","0","-1","(null)","(null)","(null)","0","0"
"17061","GREENE, IL","14","390","Osteoporosis","1130","0","1130","1130","7","12","58.33","1924.97","9486870.49","3080.08","0","0"
"17063","GRUNDY, IL","14","400","Osteoporosis","0","0","0","0","3","16","18.75","1924.97","9486870.49","3080.08","0","0"
"17065","HAMILTON, IL","14","410","Osteoporosis","0","0","0","0","1","4","25","1924.97","9486870.49","3080.08","0","0"
"17067","HANCOCK, IL","14","420","Osteoporosis","0","0","0","0","4","15","26.67","1924.97","9486870.49","3080.08","0","0"
"17069","HARDIN, IL","14","421","Osteoporosis","0","0","0","0","1","2","50","1924.97","9486870.49","3080.08","0","0"
"17071","HENDERSON, IL","(null)","(null)","(null)","0","0","0","0","0","3","0","(null)","(null)","(null)","0","0"
"17073","HENRY, IL","14","450","Osteoporosis","0","0","0","0","7","24","29.17","1924.97","9486870.49","3080.08","0","0"
"17075","IROQUOIS, IL","14","460","Osteoporosis","0","0","0","0","2","13","15.38","1924.97","9486870.49","3080.08","0","0"
"17077","JACKSON, IL","14","470","Osteoporosis","0","0","0","0","3","19","15.79","1924.97","9486870.49","3080.08","0","0"
"17079","JASPER, IL","14","480","Osteoporosis","0","0","0","0","2","8","25","1924.97","9486870.49","3080.08","0","0"
"17081","JEFFERSON, IL","14","490","Osteoporosis","80","0","80","80","3","14","21.43","1924.97","9486870.49","3080.08","0","0"
"17083","JERSEY, IL","14","500","Osteoporosis","0","0","0","0","2","11","18.18","1924.97","9486870.49","3080.08","0","0"
"17085","JO DAVIESS, IL","14","510","Osteoporosis","0","0","0","0","3","16","18.75","1924.97","9486870.49","3080.08","0","0"
"17087","JOHNSON, IL","14","520","Osteoporosis","0","0","0","0","2","10","20","1924.97","9486870.49","3080.08","0","0"
"17089","KANE, IL","14","530","Osteoporosis","0","0","0","0","31","116","26.72","1924.97","9486870.49","3080.08","0","0"
"17091","KANKAKEE, IL","14","540","Osteoporosis","530","0","530","530","7","35","20","1924.97","9486870.49","3080.08","0","0"
"17093","KENDALL, IL","14","550","Osteoporosis","0","0","0","0","5","22","22.73","1924.97","9486870.49","3080.08","0","0"
"17095","KNOX, IL","14","560","Osteoporosis","900","0","900","900","4","22","18.18","1924.97","9486870.49","3080.08","0","0"
"17097","LAKE, IL","14","570","Osteoporosis","790","372400","1410","190","38","172","22.09","1924.97","9486870.49","3080.08","0","0"
"17099","LA SALLE, IL","14","580","Osteoporosis","470","200","480","460","11","45","24.44","1924.97","9486870.49","3080.08","0","0"
"17101","LAWRENCE, IL","14","590","Osteoporosis","0","0","0","0","1","5","20","1924.97","9486870.49","3080.08","0","0"
"17103","LEE, IL","14","600","Osteoporosis","0","0","0","0","2","17","11.76","1924.97","9486870.49","3080.08","0","0"
"17105","LIVINGSTON, IL","14","610","Osteoporosis","0","0","0","0","2","9","22.22","1924.97","9486870.49","3080.08","0","0"
"17107","LOGAN, IL","14","620","Osteoporosis","0","0","0","0","1","14","7.14","1924.97","9486870.49","3080.08","0","0"
"17109","MC DONOUGH, IL","14","630","Osteoporosis","0","0","0","0","5","18","27.78","1924.97","9486870.49","3080.08","0","0"
"17111","MC HENRY, IL","14","640","Osteoporosis","0","0","0","0","31","97","31.96","1924.97","9486870.49","3080.08","0","0"
"17113","MC LEAN, IL","14","650","Osteoporosis","580","0","580","580","13","52","25","1924.97","9486870.49","3080.08","0","0"
"17115","MACON, IL","14","660","Osteoporosis","0","0","0","0","11","50","22","1924.97","9486870.49","3080.08","0","0"
"17117","MACOUPIN, IL","14","670","Osteoporosis","0","0","0","0","2","17","11.76","1924.97","9486870.49","3080.08","0","0"
"17119","MADISON, IL","14","680","Osteoporosis","9940","0","9940","9940","28","123","22.76","1924.97","9486870.49","3080.08","4934.95","0"
"17121","MARION, IL","14","690","Osteoporosis","0","0","0","0","4","21","19.05","1924.97","9486870.49","3080.08","0","0"
"17123","MARSHALL, IL","(null)","(null)","(null)","0","0","0","0","0","5","0","(null)","(null)","(null)","0","0"
"17125","MASON, IL","(null)","(null)","(null)","0","0","0","0","0","6","0","(null)","(null)","(null)","0","0"
"17127","MASSAC, IL","(null)","(null)","(null)","0","0","0","0","0","0","-1","(null)","(null)","(null)","0","0"
"17129","MENARD, IL","14","730","Osteoporosis","1040","0","1040","1040","3","3","100","1924.97","9486870.49","3080.08","0","0"
"17131","MERCER, IL","14","740","Osteoporosis","0","0","0","0","2","5","40","1924.97","9486870.49","3080.08","0","0"
"17133","MONROE, IL","14","750","Osteoporosis","0","0","0","0","5","16","31.25","1924.97","9486870.49","3080.08","0","0"
"17135","MONTGOMERY, IL","14","760","Osteoporosis","0","0","0","0","3","13","23.08","1924.97","9486870.49","3080.08","0","0"
"17137","MORGAN, IL","14","770","Osteoporosis","0","0","0","0","5","18","27.78","1924.97","9486870.49","3080.08","0","0"
"17139","MOULTRIE, IL","(null)","(null)","(null)","0","0","0","0","0","6","0","(null)","(null)","(null)","0","0"
"17141","OGLE, IL","14","790","Osteoporosis","0","0","0","0","4","28","14.29","1924.97","9486870.49","3080.08","0","0"
"17143","PEORIA, IL","14","800","Osteoporosis","0","0","0","0","11","66","16.67","1924.97","9486870.49","3080.08","0","0"
"17145","PERRY, IL","(null)","(null)","(null)","0","0","0","0","0","5","0","(null)","(null)","(null)","0","0"
"17147","PIATT, IL","14","820","Osteoporosis","0","0","0","0","2","12","16.67","1924.97","9486870.49","3080.08","0","0"
"17149","PIKE, IL","14","830","Osteoporosis","0","0","0","0","2","8","25","1924.97","9486870.49","3080.08","0","0"
"17151","POPE, IL","14","831","Osteoporosis","0","0","0","0","1","3","33.33","1924.97","9486870.49","3080.08","0","0"
"17153","PULASKI, IL","(null)","(null)","(null)","0","0","0","0","0","7","0","(null)","(null)","(null)","0","0"
"17155","PUTNAM, IL","(null)","(null)","(null)","0","0","0","0","0","2","0","(null)","(null)","(null)","0","0"
"17157","RANDOLPH, IL","14","870","Osteoporosis","500","0","500","500","2","14","14.29","1924.97","9486870.49","3080.08","0","0"
"17159","RICHLAND, IL","14","880","Osteoporosis","0","0","0","0","1","6","16.67","1924.97","9486870.49","3080.08","0","0"
"17161","ROCK ISLAND, IL","14","890","Osteoporosis","0","0","0","0","8","40","20","1924.97","9486870.49","3080.08","0","0"
"17163","ST. CLAIR, IL","14","900","Osteoporosis","1270","845000","1920","620","19","96","19.79","1924.97","9486870.49","3080.08","0","0"
"17165","SALINE, IL","14","910","Osteoporosis","0","0","0","0","4","18","22.22","1924.97","9486870.49","3080.08","0","0"
"17167","SANGAMON, IL","14","920","Osteoporosis","445","396050","890","0","16","90","17.78","1924.97","9486870.49","3080.08","0","0"
"17169","SCHUYLER, IL","(null)","(null)","(null)","0","0","0","0","0","2","0","(null)","(null)","(null)","0","0"
"17171","SCOTT, IL","14","940","Osteoporosis","0","0","0","0","1","2","50","1924.97","9486870.49","3080.08","0","0"
"17173","SHELBY, IL","14","950","Osteoporosis","0","0","0","0","4","10","40","1924.97","9486870.49","3080.08","0","0"
"17175","STARK, IL","(null)","(null)","(null)","0","0","0","0","0","2","0","(null)","(null)","(null)","0","0"
"17177","STEPHENSON, IL","14","970","Osteoporosis","0","0","0","0","7","31","22.58","1924.97","9486870.49","3080.08","0","0"
"17179","TAZEWELL, IL","14","980","Osteoporosis","0","0","0","0","7","53","13.21","1924.97","9486870.49","3080.08","0","0"
"17181","UNION, IL","14","981","Osteoporosis","0","0","0","0","2","9","22.22","1924.97","9486870.49","3080.08","0","0"
"17183","VERMILION, IL","14","982","Osteoporosis","500","304200","890","110","10","37","27.03","1924.97","9486870.49","3080.08","0","0"
"17185","WABASH, IL","14","983","Osteoporosis","0","0","0","0","4","9","44.44","1924.97","9486870.49","3080.08","0","0"
"17187","WARREN, IL","14","984","Osteoporosis","0","0","0","0","4","10","40","1924.97","9486870.49","3080.08","0","0"
"17189","WASHINGTON, IL","14","985","Osteoporosis","0","0","0","0","2","8","25","1924.97","9486870.49","3080.08","0","0"
"17191","WAYNE, IL","14","986","Osteoporosis","0","0","0","0","3","16","18.75","1924.97","9486870.49","3080.08","0","0"
"17193","WHITE, IL","14","987","Osteoporosis","0","0","0","0","4","11","36.36","1924.97","9486870.49","3080.08","0","0"
"17195","WHITESIDE, IL","14","988","Osteoporosis","0","0","0","0","11","38","28.95","1924.97","9486870.49","3080.08","0","0"
"17197","WILL, IL","14","989","Osteoporosis","1920","0","1920","1920","28","138","20.29","1924.97","9486870.49","3080.08","0","0"
"17199","WILLIAMSON, IL","14","990","Osteoporosis","0","0","0","0","7","35","20","1924.97","9486870.49","3080.08","0","0"
"17201","WINNEBAGO, IL","14","991","Osteoporosis","11487.6","480168658.8","50598","430","27","127","21.26","1924.97","9486870.49","3080.08","6482.55","0"
"17203","WOODFORD, IL","14","992","Osteoporosis","0","0","0","0","3","14","21.43","1924.97","9486870.49","3080.08","0","0"
"17990","STATEWIDE, IL","(null)","(null)","(null)","0","0","0","0","0","0","-1","(null)","(null)","(null)","0","0"
"18001","ADAMS, IN","15","000","Osteoporosis","0","0","0","0","3","8","37.5","1924.97","9486870.49","3080.08","0","0"
